times new roman	times new roman	1
courier	courier	1
verdana	verdana	1
tahoma	tahoma	1
geneva	geneva	1
arial	arial	1
monaco	monaco	1
comic sans	comic sans	1
comic book	comic book	1
lucida	lucida	1
georgia	georgia	1
