PTM01	ptm01	1
spb08	spb08	1
SLM1807	slm1807	1
TKCA 1ZZ	tkca 1 zz	5
43817	43817	1
PG01	pg01	1
SPB1482	spb1482	1
50309	50309	2
10210	10210	2
10108	10108	1
61101	61101	1
20096	20096	1
GZR1028	gzr1028	1
00000	00000	3
11111	11111	1
20191	20191	1
08090	08090	5
98269	98269	1
CB-12296	cb-12296	1
20288	20288	1
21007	21007	1
10104	10104	1
50903	50903	1
VLT1122	vlt1122	1
HS01	hs01	1
11336	11336	1
10203	10203	1
SLM1059	slm1059	1
20012	20012	1
PTM01	ptm01	1
spb08	spb08	1
SLM1807	slm1807	1
TKCA 1ZZ	tkca 1 zz	5
43817	43817	1
PG01	pg01	1
SPB1482	spb1482	1
50309	50309	2
10210	10210	2
10108	10108	1
61101	61101	1
20096	20096	1
GZR1028	gzr1028	1
00000	00000	3
11111	11111	1
20191	20191	1
08090	08090	5
98269	98269	1
CB-12296	cb-12296	1
20288	20288	1
21007	21007	1
10104	10104	1
50903	50903	1
VLT1122	vlt1122	1
HS01	hs01	1
11336	11336	1
10203	10203	1
SLM1059	slm1059	1
20012	20012	1
PTM01	ptm01	1
spb08	spb08	1
SLM1807	slm1807	1
TKCA 1ZZ	tkca 1 zz	5
43817	43817	1
PG01	pg01	1
SPB1482	spb1482	1
50309	50309	2
10210	10210	2
10108	10108	1
61101	61101	1
20096	20096	1
GZR1028	gzr1028	1
00000	00000	3
11111	11111	1
20191	20191	1
08090	08090	5
98269	98269	1
CB-12296	cb-12296	1
20288	20288	1
21007	21007	1
10104	10104	1
50903	50903	1
VLT1122	vlt1122	1
HS01	hs01	1
11336	11336	1
10203	10203	1
SLM1059	slm1059	1
20012	20012	1
PTM01	ptm01	1
spb08	spb08	1
SLM1807	slm1807	1
TKCA 1ZZ	tkca 1 zz	5
43817	43817	1
PG01	pg01	1
SPB1482	spb1482	1
50309	50309	2
10210	10210	2
10108	10108	1
61101	61101	1
20096	20096	1
GZR1028	gzr1028	1
00000	00000	3
11111	11111	1
20191	20191	1
08090	08090	5
98269	98269	1
CB-12296	cb-12296	1
20288	20288	1
21007	21007	1
10104	10104	1
50903	50903	1
VLT1122	vlt1122	1
HS01	hs01	1
11336	11336	1
10203	10203	1
SLM1059	slm1059	1
20012	20012	1
