Zora Neale Hurston	zora neale hurston	1
Ocean Vuong	ocean vuong	1
Ta-Nehisi Coates	ta-nehisi coates	1
Jean O'Hara	jean o'hara	1
Carmen Maria Machado	carmen maria machado	1
Jacqueline Woodson	jacqueline woodson	1
James Baldwin	james baldwin	1
Nella Larsen	nella larsen	1
Bernardine Evaristo	bernardine evaristo	1
Colson Whitehead	colson whitehead	1
Gayl Jones	gayl jones	1
Gloria Naylor	gloria naylor	1
Saeed Jones	saeed jones	1
Jia Tolentino	jia tolentino	1
Alice Walker	alice walker	1
Edmund White	edmund white	1
Richard Wright	richard wright	1
Rosie Pérez	rosie pérez	1
Ann Petry	ann petry	1
Jenny Offill	jenny offill	1
Gwendolyn Brooks	gwendolyn brooks	1
Ntozake Shange	ntozake shange	1
Octavia E. Butler	octavia e. butler	1
Margaret Atwood	margaret atwood	1
Franca Rame	franca rame	1
Sherwood Anderson	sherwood anderson	1
Gabriel García Márquez	gabriel garcía márquez	1
Carlos Ruiz Zafón	carlos ruiz zafón	1
Sergio Cobo	sergio cobo	1
Isabel Allende	isabel allende	1
Jorge Luis Borges	jorge luis borges	1
Laura Esquivel	laura esquivel	1
Ernesto Sabato	ernesto sabato	1
Juan Rulfo	juan rulfo	1
Pablo Neruda	pablo neruda	1
Julio Cortázar	julio cortázar	1
Quino	quino	1
Miguel de Cervantes Saavedra	miguel de cervantes saavedra	1
Federico García Lorca	federico garcía lorca	1
Horacio Quiroga	horacio quiroga	1
Carmen Laforet	carmen laforet	1
José Saramago	josé saramago	1
Manuel Puig	manuel puig	1
Pedro Calderón de la Barca	pedro calderón de la barca	1
Eduardo Galeano	eduardo galeano	1
José Emilio Pacheco	josé emilio pacheco	1
Mario Vargas Llosa	mario vargas llosa	1
Ildefonso Falcones	ildefonso falcones	1
Juan Ramón Jiménez	juan ramón jiménez	1
Camilo José Cela	camilo josé cela	1
Miguel de Unamuno	miguel de unamuno	1
Adolfo Bioy Casares	adolfo bioy casares	1
Roberto Bolaño	roberto bolaño	1
Eduardo Mendoza	eduardo mendoza	1
Gioconda Belli	gioconda belli	1
Lope de Vega	lope de vega	1
Anonymous	anonymous	1
Ángeles Mastretta	ángeles mastretta	1
Alejo Carpentier	alejo carpentier	1
Octavio Paz	octavio paz	1
Gustavo Adolfo Bécquer	gustavo adolfo bécquer	1
María Luisa Bombal	maría luisa bombal	1
Arturo Pérez-Reverte	arturo pérez-reverte	1
Viviana Cordero	viviana cordero	1
Milan Kundera	milan kundera	1
Marco Denevi	marco denevi	1
Sandra Cisneros	sandra cisneros	1
Almudena Grandes	almudena grandes	1
Javier Marías	javier marías	1
Antonio Skármeta	antonio skármeta	1
Chas Watkins	chas watkins	1
José Mauro de Vasconcelos	josé mauro de vasconcelos	1
Roberto Arlt	roberto arlt	1
Ramón J. Sender	ramón j. sender	1
Carlos Fuentes	carlos fuentes	1
Dany Echeverry	dany echeverry	1
Jose Dellepiane	jose dellepiane	1
