twitter	twitter	1
katyperry	katyperry	1
justinbieber	justinbieber	1
taylorswift13	taylorswift13	1
rihanna	rihanna	1
ladygaga	ladygaga	1
jtimberlake	jtimberlake	1
theellenshow	theellenshow	1
britneyspears	britneyspears	1
cristiano	cristiano	1
kimkardashian	kimkardashian	1
katyperry	katyperry	1
justinbieber	justinbieber	1
taylorswift13	taylorswift13	1
rihanna	rihanna	1
ladygaga	ladygaga	1
jtimberlake	jtimberlake	1
theellenshow	theellenshow	1
britneyspears	britneyspears	1
cristiano	cristiano	1
kimkardashian	kimkardashian	1
shakira	shakira	1
selenagomez	selenagomez	1
jlo	jlo	1
arianagrande	arianagrande	1
ddlovato	ddlovato	1
jimmyfallon	jimmyfallon	1
oprah	oprah	1
pink	pink	1
drake	drake	1
harry_styles	harry_styles	1
onedirection	onedirection	1
billgates	billgates	1
kingjames	kingjames	1
liltunechi	liltunechi	1
brunomars	brunomars	1
kaka	kaka	1
adele	adele	1
niallofficial	niallofficial	1
mileycyrus	mileycyrus	1
aliciakeys	aliciakeys	1
kevinhart4real	kevinhart4 real	1
wizkhalifa	wizkhalifa	1
pitbull	pitbull	1
real_liam_payne	real_liam_payne	1
louis_tomlinson	louis_tomlinson	1
nickiminaj	nickiminaj	1
neymarjr	neymarjr	1
eminem	eminem	1
emwatson	emwatson	1
avrillavigne	avrillavigne	1
actuallynph	actuallynph	1
danieltosh	danieltosh	1
davidguetta	davidguetta	1
conanobrien	conanobrien	1
srbachchan	srbachchan	1
aplusk	aplusk	1
khloekardashian	khloekardashian	1
kourtneykardash	kourtneykardash	1
zaynmalik	zaynmalik	1
iamsrk	iamsrk	1
coldplay	coldplay	1
mariahcarey	mariahcarey	1
edsheeran	edsheeran	1
xtina	xtina	1
jimcarrey	jimcarrey	1
kanyewest	kanyewest	1
chrisbrown	chrisbrown	1
aamir_khan	aamir_khan	1
beingsalmankhan	beingsalmankhan	1
agnezmo	agnezmo	1
beyonce	beyonce	1
blakeshelton	blakeshelton	1
ryanseacrest	ryanseacrest	1
ivetesangalo	ivetesangalo	1
leodicaprio	leodicaprio	1
parishilton	parishilton	1
iamwill	iamwill	1
mohamadalarefe	mohamadalarefe	1
kendalljenner	kendalljenner	1
ashleytisdale	ashleytisdale	1
tyrabanks	tyrabanks	1
snoopdogg	snoopdogg	1
alejandrosanz	alejandrosanz	1
ricky_martin	ricky_martin	1
simoncowell	simoncowell	1
waynerooney	waynerooney	1
kdtrey5	kdtrey5	1
maroon5	maroon5	1
radityadika	radityadika	1
kyliejenner	kyliejenner	1
claudialeitte	claudialeitte	1
danilogentili	danilogentili	1
shugairi	shugairi	1
marcosmion	marcosmion	1
deepikapadukone	deepikapadukone	1
stephenfry	stephenfry	1
charliesheen	charliesheen	1
andresiniesta8	andresiniesta8	1
ihrithik	ihrithik	1
priyankachopra	priyankachopra	1
lucianohuck	lucianohuck	1
zacefron	zacefron	1
carlyraejepsen	carlyraejepsen	1
rustyrockets	rustyrockets	1
juanes	juanes	1
paurubio	paurubio	1
iamdiddy	iamdiddy	1
ludacris	ludacris	1
shaq	shaq	1
